"sp","ssp","habitat","big_habitat","connect","time_periods"
"Sturnira.bidens","ssp370",1,1,1,"2021-2040"
"Sturnira.bidens","ssp370",1,1,1,"2041-2060"
"Sturnira.bidens","ssp370",1,1,1,"2061-2080"
"Sturnira.bidens","ssp370",1,1,1,"2081-2100"
"Sturnira.bogotensis","ssp370",1,1,1,"1970-2000"
"Sturnira.bogotensis","ssp370",1,1,1,"2021-2040"
"Sturnira.bogotensis","ssp370",1,1,1,"2041-2060"
"Sturnira.bogotensis","ssp370",1,1,1,"2061-2080"
"Sturnira.bogotensis","ssp370",1,1,1,"2081-2100"
"Sturnira.erythromos","ssp370",1,1,1,"1970-2000"
"Sturnira.erythromos","ssp370",1,1,1,"2021-2040"
"Sturnira.erythromos","ssp370",1,1,1,"2041-2060"
"Sturnira.erythromos","ssp370",1,1,1,"2061-2080"
"Sturnira.erythromos","ssp370",1,1,1,"2081-2100"
"Sturnira.lilium","ssp370",1,1,1,"1970-2000"
"Sturnira.lilium","ssp370",1,1,1,"2021-2040"
"Sturnira.lilium","ssp370",1,1,1,"2041-2060"
"Sturnira.lilium","ssp370",1,1,1,"2061-2080"
"Sturnira.lilium","ssp370",1,1,1,"2081-2100"
"Sturnira.ludovici","ssp370",1,1,1,"1970-2000"
"Sturnira.ludovici","ssp370",1,1,1,"2021-2040"
"Sturnira.ludovici","ssp370",1,1,1,"2041-2060"
"Sturnira.ludovici","ssp370",1,1,1,"2061-2080"
"Sturnira.ludovici","ssp370",1,1,1,"2081-2100"
"Sturnira.luisi","ssp370",1,1,1,"1970-2000"
"Sturnira.luisi","ssp370",1,1,1,"2021-2040"
"Sturnira.luisi","ssp370",1,1,1,"2041-2060"
"Sturnira.luisi","ssp370",1,1,1,"2061-2080"
"Sturnira.luisi","ssp370",1,1,1,"2081-2100"
"Sturnira.magna","ssp370",1,1,1,"1970-2000"
"Sturnira.magna","ssp370",1,1,1,"2021-2040"
"Sturnira.magna","ssp370",1,1,1,"2041-2060"
"Sturnira.magna","ssp370",1,1,1,"2061-2080"
"Sturnira.magna","ssp370",1,1,1,"2081-2100"
"Sturnira.tildae","ssp370",1,1,1,"1970-2000"
"Sturnira.tildae","ssp370",1,1,1,"2021-2040"
"Sturnira.tildae","ssp370",1,1,1,"2041-2060"
"Sturnira.tildae","ssp370",1,1,1,"2061-2080"
"Sturnira.tildae","ssp370",1,1,1,"2081-2100"
"Sus.scrofa","ssp370",1,1,1,"1970-2000"
"Sus.scrofa","ssp370",1,1,1,"2021-2040"
"Sus.scrofa","ssp370",1,1,1,"2041-2060"
"Sus.scrofa","ssp370",1,1,1,"2061-2080"
"Sus.scrofa","ssp370",1,1,1,"2081-2100"
"Sylvilagus.brasiliensis","ssp370",1,1,1,"1970-2000"
"Sylvilagus.brasiliensis","ssp370",1,1,1,"2021-2040"
"Sylvilagus.brasiliensis","ssp370",1,1,1,"2041-2060"
"Sylvilagus.brasiliensis","ssp370",1,1,1,"2061-2080"
"Sylvilagus.brasiliensis","ssp370",1,1,1,"2081-2100"
"Sylvilagus.floridanus","ssp370",1,1,1,"1970-2000"
"Sylvilagus.floridanus","ssp370",1,1,1,"2021-2040"
"Sylvilagus.floridanus","ssp370",1,1,1,"2041-2060"
"Sylvilagus.floridanus","ssp370",1,1,1,"2061-2080"
"Sylvilagus.floridanus","ssp370",1,1,1,"2081-2100"
"Sylvilagus.salentus","ssp370",1,1,1,"1970-2000"
"Sylvilagus.salentus","ssp370",1,1,1,"2021-2040"
"Sylvilagus.salentus","ssp370",1,1,1,"2041-2060"
"Sylvilagus.salentus","ssp370",1,1,1,"2061-2080"
"Sylvilagus.salentus","ssp370",1,1,1,"2081-2100"
"Syntheosciurus.granatensis","ssp370",1,1,1,"1970-2000"
"Syntheosciurus.granatensis","ssp370",1,1,1,"2021-2040"
"Syntheosciurus.granatensis","ssp370",1,1,1,"2041-2060"
"Syntheosciurus.granatensis","ssp370",1,1,1,"2061-2080"
"Syntheosciurus.granatensis","ssp370",1,1,1,"2081-2100"
"Tadarida.brasiliensis","ssp370",1,1,1,"1970-2000"
"Tadarida.brasiliensis","ssp370",1,1,1,"2021-2040"
"Tadarida.brasiliensis","ssp370",1,1,1,"2041-2060"
"Tadarida.brasiliensis","ssp370",1,1,1,"2061-2080"
"Tadarida.brasiliensis","ssp370",1,1,1,"2081-2100"
"Tamandua.mexicana","ssp370",1,1,1,"1970-2000"
"Tamandua.mexicana","ssp370",1,1,1,"2021-2040"
"Tamandua.mexicana","ssp370",1,1,1,"2041-2060"
"Tamandua.mexicana","ssp370",1,1,1,"2061-2080"
"Tamandua.mexicana","ssp370",1,1,1,"2081-2100"
"Tamandua.tetradactyla","ssp370",1,1,1,"1970-2000"
"Tamandua.tetradactyla","ssp370",1,1,1,"2021-2040"
"Tamandua.tetradactyla","ssp370",1,1,1,"2041-2060"
"Tamandua.tetradactyla","ssp370",1,1,1,"2061-2080"
"Tamandua.tetradactyla","ssp370",1,1,1,"2081-2100"
"Tapirella.bairdii","ssp370",1,1,1,"1970-2000"
"Tapirella.bairdii","ssp370",1,1,1,"2021-2040"
"Tapirella.bairdii","ssp370",1,1,1,"2041-2060"
"Tapirella.bairdii","ssp370",1,1,1,"2061-2080"
"Tapirella.bairdii","ssp370",1,1,1,"2081-2100"
"Tapirus.pinchaque","ssp370",1,1,1,"1970-2000"
"Tapirus.pinchaque","ssp370",1,1,1,"2021-2040"
"Tapirus.pinchaque","ssp370",1,1,1,"2041-2060"
"Tapirus.pinchaque","ssp370",1,1,1,"2061-2080"
"Tapirus.pinchaque","ssp370",1,1,1,"2081-2100"
"Tapirus.terrestris","ssp370",1,1,1,"1970-2000"
"Tapirus.terrestris","ssp370",1,1,1,"2021-2040"
"Tapirus.terrestris","ssp370",1,1,1,"2041-2060"
"Tapirus.terrestris","ssp370",1,1,1,"2061-2080"
"Tapirus.terrestris","ssp370",1,1,1,"2081-2100"
"Tayassu.pecari","ssp370",1,1,1,"1970-2000"
"Tayassu.pecari","ssp370",1,1,1,"2021-2040"
"Tayassu.pecari","ssp370",1,1,1,"2041-2060"
"Tayassu.pecari","ssp370",1,1,1,"2061-2080"
"Tayassu.pecari","ssp370",1,1,1,"2081-2100"
"Thomasomys.aureus","ssp370",1,1,1,"1970-2000"
"Thomasomys.aureus","ssp370",1,1,1,"2021-2040"
"Thomasomys.aureus","ssp370",1,1,1,"2041-2060"
"Thomasomys.aureus","ssp370",1,1,1,"2061-2080"
"Thomasomys.aureus","ssp370",1,1,1,"2081-2100"
"Thomasomys.cinereiventer","ssp370",1,1,1,"1970-2000"
"Thomasomys.cinereiventer","ssp370",1,1,1,"2021-2040"
"Thomasomys.cinereiventer","ssp370",1,1,1,"2041-2060"
"Thomasomys.cinereiventer","ssp370",1,1,1,"2061-2080"
"Thomasomys.cinereiventer","ssp370",1,1,1,"2081-2100"
"Thomasomys.dispar","ssp370",1,1,1,"1970-2000"
"Thomasomys.dispar","ssp370",1,1,1,"2021-2040"
"Thomasomys.dispar","ssp370",1,1,1,"2041-2060"
"Thomasomys.dispar","ssp370",1,1,1,"2061-2080"
"Thomasomys.dispar","ssp370",1,1,1,"2081-2100"
"Thomasomys.hylophilus","ssp370",1,1,1,"1970-2000"
"Thomasomys.hylophilus","ssp370",1,1,1,"2021-2040"
"Thomasomys.hylophilus","ssp370",1,1,1,"2041-2060"
"Thomasomys.hylophilus","ssp370",1,1,1,"2061-2080"
"Thomasomys.hylophilus","ssp370",1,1,1,"2081-2100"
"Thomasomys.laniger","ssp370",1,1,1,"1970-2000"
"Thomasomys.laniger","ssp370",1,1,1,"2021-2040"
"Thomasomys.laniger","ssp370",1,1,1,"2041-2060"
"Thomasomys.laniger","ssp370",1,1,1,"2061-2080"
"Thomasomys.laniger","ssp370",1,1,1,"2081-2100"
"Thomasomys.niveipes","ssp370",1,1,1,"1970-2000"
"Thomasomys.niveipes","ssp370",1,1,1,"2021-2040"
"Thomasomys.niveipes","ssp370",1,1,1,"2041-2060"
"Thomasomys.niveipes","ssp370",1,1,1,"2061-2080"
"Thomasomys.niveipes","ssp370",1,1,1,"2081-2100"
"Thyroptera.tricolor","ssp370",1,1,1,"1970-2000"
"Thyroptera.tricolor","ssp370",1,1,1,"2021-2040"
"Thyroptera.tricolor","ssp370",1,1,1,"2041-2060"
"Thyroptera.tricolor","ssp370",1,1,1,"2061-2080"
"Thyroptera.tricolor","ssp370",1,1,1,"2081-2100"
"Tonatia.saurophila","ssp370",1,1,1,"1970-2000"
"Tonatia.saurophila","ssp370",1,1,1,"2021-2040"
"Tonatia.saurophila","ssp370",1,1,1,"2041-2060"
"Tonatia.saurophila","ssp370",1,1,1,"2061-2080"
"Trachops.cirrhosus","ssp370",1,1,1,"1970-2000"
"Trachops.cirrhosus","ssp370",1,1,1,"2021-2040"
"Trachops.cirrhosus","ssp370",1,1,1,"2041-2060"
"Trachops.cirrhosus","ssp370",1,1,1,"2061-2080"
"Trachops.cirrhosus","ssp370",1,1,1,"2081-2100"
"Transandinomys.bolivaris","ssp370",1,1,1,"1970-2000"
"Transandinomys.bolivaris","ssp370",1,1,1,"2021-2040"
"Transandinomys.bolivaris","ssp370",1,1,1,"2041-2060"
"Transandinomys.bolivaris","ssp370",1,1,1,"2061-2080"
"Transandinomys.bolivaris","ssp370",1,1,1,"2081-2100"
"Transandinomys.talamancae","ssp370",1,1,1,"1970-2000"
"Transandinomys.talamancae","ssp370",1,1,1,"2021-2040"
"Transandinomys.talamancae","ssp370",1,1,1,"2041-2060"
"Transandinomys.talamancae","ssp370",1,1,1,"2061-2080"
"Transandinomys.talamancae","ssp370",1,1,1,"2081-2100"
"Tremarctos.ornatus","ssp370",1,1,1,"1970-2000"
"Tremarctos.ornatus","ssp370",1,1,1,"2021-2040"
"Tremarctos.ornatus","ssp370",1,1,1,"2041-2060"
"Tremarctos.ornatus","ssp370",1,1,1,"2061-2080"
"Tremarctos.ornatus","ssp370",1,1,1,"2081-2100"
"Trinycteris.nicefori","ssp370",1,1,1,"1970-2000"
"Trinycteris.nicefori","ssp370",1,1,1,"2021-2040"
"Trinycteris.nicefori","ssp370",1,1,1,"2041-2060"
"Trinycteris.nicefori","ssp370",1,1,1,"2061-2080"
"Trinycteris.nicefori","ssp370",1,1,1,"2081-2100"
"Urocyon.cinereoargenteus","ssp370",1,1,1,"1970-2000"
"Urocyon.cinereoargenteus","ssp370",1,1,1,"2021-2040"
"Urocyon.cinereoargenteus","ssp370",1,1,1,"2041-2060"
"Urocyon.cinereoargenteus","ssp370",1,1,1,"2061-2080"
"Urocyon.cinereoargenteus","ssp370",1,1,1,"2081-2100"
"Uroderma.bilobatum","ssp370",1,1,1,"1970-2000"
"Uroderma.bilobatum","ssp370",1,1,1,"2021-2040"
"Uroderma.bilobatum","ssp370",1,1,1,"2041-2060"
"Uroderma.bilobatum","ssp370",1,1,1,"2061-2080"
"Uroderma.bilobatum","ssp370",1,1,1,"2081-2100"
"Uroderma.magnirostrum","ssp370",1,1,1,"1970-2000"
"Uroderma.magnirostrum","ssp370",1,1,1,"2021-2040"
"Uroderma.magnirostrum","ssp370",1,1,1,"2041-2060"
"Uroderma.magnirostrum","ssp370",1,1,1,"2061-2080"
"Uroderma.magnirostrum","ssp370",1,1,1,"2081-2100"
"Vampyressa.melissa","ssp370",1,1,1,"1970-2000"
"Vampyressa.melissa","ssp370",1,1,1,"2021-2040"
"Vampyressa.melissa","ssp370",1,1,1,"2041-2060"
"Vampyressa.melissa","ssp370",1,1,1,"2061-2080"
"Vampyressa.melissa","ssp370",1,1,1,"2081-2100"
"Vampyressa.thyone","ssp370",1,1,1,"1970-2000"
"Vampyressa.thyone","ssp370",1,1,1,"2021-2040"
"Vampyressa.thyone","ssp370",1,1,1,"2041-2060"
"Vampyressa.thyone","ssp370",1,1,1,"2061-2080"
"Vampyressa.thyone","ssp370",1,1,1,"2081-2100"
"Vampyrodes.caraccioli","ssp370",1,1,1,"1970-2000"
"Vampyrodes.caraccioli","ssp370",1,1,1,"2021-2040"
"Vampyrodes.caraccioli","ssp370",1,1,1,"2041-2060"
"Vampyrodes.caraccioli","ssp370",1,1,1,"2061-2080"
"Vampyrodes.caraccioli","ssp370",1,1,1,"2081-2100"
"Vampyrum.spectrum","ssp370",1,1,1,"1970-2000"
"Vampyrum.spectrum","ssp370",1,1,1,"2021-2040"
"Vampyrum.spectrum","ssp370",1,1,1,"2041-2060"
"Vampyrum.spectrum","ssp370",1,1,1,"2061-2080"
"Vampyrum.spectrum","ssp370",1,1,1,"2081-2100"
"Vicugna.vicugna","ssp370",1,1,1,"1970-2000"
"Vicugna.vicugna","ssp370",1,1,1,"2021-2040"
"Vicugna.vicugna","ssp370",1,1,1,"2041-2060"
"Vicugna.vicugna","ssp370",1,1,1,"2061-2080"
"Vicugna.vicugna","ssp370",1,1,1,"2081-2100"
"Zygodontomys.brevicauda","ssp370",1,1,1,"1970-2000"
"Zygodontomys.brevicauda","ssp370",1,1,1,"2021-2040"
"Zygodontomys.brevicauda","ssp370",1,1,1,"2041-2060"
"Zygodontomys.brevicauda","ssp370",1,1,1,"2061-2080"
"Zygodontomys.brevicauda","ssp370",1,1,1,"2081-2100"
"Alouatta.arctoidea","ssp585",1,1,1,"1970-2000"
"Alouatta.arctoidea","ssp585",1,1,1,"2021-2040"
"Alouatta.palliata","ssp585",1,1,1,"1970-2000"
"Alouatta.palliata","ssp585",1,1,1,"2021-2040"
"Alouatta.palliata","ssp585",1,1,1,"2041-2060"
"Alouatta.palliata","ssp585",1,1,1,"2061-2080"
"Alouatta.palliata","ssp585",1,1,1,"2081-2100"
"Alouatta.seniculus","ssp585",1,1,1,"1970-2000"
"Alouatta.seniculus","ssp585",1,1,1,"2021-2040"
"Alouatta.seniculus","ssp585",1,1,1,"2041-2060"
"Alouatta.seniculus","ssp585",1,1,1,"2061-2080"
"Alouatta.seniculus","ssp585",1,1,1,"2081-2100"
"Ametrida.centurio","ssp585",1,0,0,NA
"Anoura.cadenai","ssp585",1,1,1,"1970-2000"
"Anoura.cadenai","ssp585",1,1,1,"2021-2040"
"Anoura.cadenai","ssp585",1,1,1,"2041-2060"
"Anoura.cadenai","ssp585",1,1,1,"2061-2080"
"Anoura.cadenai","ssp585",1,1,1,"2081-2100"
"Anoura.caudifer","ssp585",1,1,1,"1970-2000"
"Anoura.caudifer","ssp585",1,1,1,"2021-2040"
"Anoura.caudifer","ssp585",1,1,1,"2041-2060"
"Anoura.caudifer","ssp585",1,1,1,"2061-2080"
"Anoura.caudifer","ssp585",1,1,1,"2081-2100"
"Anoura.cultrata","ssp585",1,1,1,"1970-2000"
"Anoura.cultrata","ssp585",1,1,1,"2021-2040"
"Anoura.cultrata","ssp585",1,1,1,"2041-2060"
"Anoura.cultrata","ssp585",1,1,1,"2061-2080"
"Anoura.cultrata","ssp585",1,1,1,"2081-2100"
"Anoura.geoffroyi","ssp585",1,1,1,"1970-2000"
"Anoura.geoffroyi","ssp585",1,1,1,"2021-2040"
"Anoura.geoffroyi","ssp585",1,1,1,"2041-2060"
"Anoura.geoffroyi","ssp585",1,1,1,"2061-2080"
"Anoura.geoffroyi","ssp585",1,1,1,"2081-2100"
"Aotus.brumbacki","ssp585",1,1,1,"1970-2000"
"Aotus.brumbacki","ssp585",1,1,1,"2021-2040"
"Aotus.brumbacki","ssp585",1,1,1,"2041-2060"
"Aotus.brumbacki","ssp585",1,1,1,"2061-2080"
"Aotus.brumbacki","ssp585",1,1,1,"2081-2100"
"Aotus.griseimembra","ssp585",1,1,1,"1970-2000"
"Aotus.griseimembra","ssp585",1,1,1,"2021-2040"
"Aotus.griseimembra","ssp585",1,1,1,"2041-2060"
"Aotus.griseimembra","ssp585",1,1,1,"2061-2080"
"Aotus.griseimembra","ssp585",1,1,1,"2081-2100"
"Aotus.lemurinus","ssp585",1,1,1,"1970-2000"
"Aotus.lemurinus","ssp585",1,1,1,"2021-2040"
"Aotus.lemurinus","ssp585",1,1,1,"2041-2060"
"Aotus.lemurinus","ssp585",1,1,1,"2061-2080"
"Aotus.lemurinus","ssp585",1,1,1,"2081-2100"
"Aotus.nancymaae","ssp585",1,1,1,"1970-2000"
"Aotus.nancymaae","ssp585",1,1,1,"2021-2040"
"Aotus.nancymaae","ssp585",1,1,1,"2041-2060"
"Aotus.nancymaae","ssp585",1,1,1,"2061-2080"
"Aotus.nancymaae","ssp585",1,1,1,"2081-2100"
"Aotus.trivirgatus","ssp585",1,1,1,"1970-2000"
"Aotus.trivirgatus","ssp585",1,1,1,"2021-2040"
"Aotus.trivirgatus","ssp585",1,1,1,"2041-2060"
"Aotus.trivirgatus","ssp585",1,1,1,"2061-2080"
"Aotus.trivirgatus","ssp585",1,1,1,"2081-2100"
"Aotus.vociferans","ssp585",1,1,1,"1970-2000"
"Aotus.vociferans","ssp585",1,1,1,"2021-2040"
"Aotus.vociferans","ssp585",1,1,1,"2041-2060"
"Aotus.vociferans","ssp585",1,1,1,"2061-2080"
"Aotus.vociferans","ssp585",1,1,1,"2081-2100"
"Aotus.zonalis","ssp585",1,1,1,"1970-2000"
"Aotus.zonalis","ssp585",1,1,1,"2021-2040"
"Aotus.zonalis","ssp585",1,1,1,"2041-2060"
"Aotus.zonalis","ssp585",1,1,1,"2061-2080"
"Aotus.zonalis","ssp585",1,1,1,"2081-2100"
"Artibeus.jamaicensis","ssp585",1,1,1,"1970-2000"
"Artibeus.jamaicensis","ssp585",1,1,1,"2021-2040"
"Artibeus.jamaicensis","ssp585",1,1,1,"2041-2060"
"Artibeus.jamaicensis","ssp585",1,1,1,"2061-2080"
"Artibeus.jamaicensis","ssp585",1,1,1,"2081-2100"
"Artibeus.lituratus","ssp585",1,1,1,"1970-2000"
"Artibeus.lituratus","ssp585",1,1,1,"2021-2040"
"Artibeus.lituratus","ssp585",1,1,1,"2041-2060"
"Artibeus.lituratus","ssp585",1,1,1,"2061-2080"
"Artibeus.lituratus","ssp585",1,1,1,"2081-2100"
"Artibeus.obscurus","ssp585",1,1,1,"1970-2000"
"Artibeus.obscurus","ssp585",1,1,1,"2021-2040"
"Artibeus.obscurus","ssp585",1,1,1,"2041-2060"
"Artibeus.obscurus","ssp585",1,1,1,"2061-2080"
"Artibeus.obscurus","ssp585",1,1,1,"2081-2100"
"Artibeus.planirostris","ssp585",1,1,1,"1970-2000"
"Artibeus.planirostris","ssp585",1,1,1,"2021-2040"
"Artibeus.planirostris","ssp585",1,1,1,"2041-2060"
"Artibeus.planirostris","ssp585",1,1,1,"2061-2080"
"Artibeus.planirostris","ssp585",1,1,1,"2081-2100"
"Ateles.belzebuth","ssp585",1,1,1,"1970-2000"
"Ateles.belzebuth","ssp585",1,1,1,"2021-2040"
"Ateles.belzebuth","ssp585",1,1,1,"2041-2060"
"Ateles.belzebuth","ssp585",1,1,1,"2061-2080"
"Ateles.belzebuth","ssp585",1,1,1,"2081-2100"
"Ateles.fusciceps","ssp585",1,1,1,"1970-2000"
"Ateles.fusciceps","ssp585",1,1,1,"2021-2040"
"Ateles.fusciceps","ssp585",1,1,1,"2041-2060"
"Ateles.fusciceps","ssp585",1,1,1,"2061-2080"
"Ateles.fusciceps","ssp585",1,1,1,"2081-2100"
"Ateles.geoffroyi","ssp585",1,1,1,"1970-2000"
"Ateles.geoffroyi","ssp585",1,1,1,"2021-2040"
"Ateles.geoffroyi","ssp585",1,1,1,"2041-2060"
"Ateles.geoffroyi","ssp585",1,1,1,"2061-2080"
"Ateles.geoffroyi","ssp585",1,1,1,"2081-2100"
"Ateles.hybridus","ssp585",1,1,1,"1970-2000"
"Ateles.hybridus","ssp585",1,1,1,"2021-2040"
"Ateles.hybridus","ssp585",1,1,1,"2041-2060"
"Ateles.hybridus","ssp585",1,1,1,"2061-2080"
"Ateles.hybridus","ssp585",1,1,1,"2081-2100"
"Atelocynus.microtis","ssp585",1,1,1,"1970-2000"
"Atelocynus.microtis","ssp585",1,1,1,"2021-2040"
"Atelocynus.microtis","ssp585",1,1,1,"2041-2060"
"Atelocynus.microtis","ssp585",1,1,1,"2061-2080"
"Atelocynus.microtis","ssp585",1,1,1,"2081-2100"
"Bassaricyon.alleni","ssp585",1,1,1,"1970-2000"
"Bassaricyon.alleni","ssp585",1,1,1,"2021-2040"
"Bassaricyon.alleni","ssp585",1,1,1,"2041-2060"
"Bassaricyon.alleni","ssp585",1,1,1,"2061-2080"
"Bassaricyon.alleni","ssp585",1,1,1,"2081-2100"
"Bassaricyon.gabbii","ssp585",1,1,1,"1970-2000"
"Bassaricyon.gabbii","ssp585",1,1,1,"2021-2040"
"Bassaricyon.gabbii","ssp585",1,1,1,"2041-2060"
"Bassaricyon.gabbii","ssp585",1,1,1,"2061-2080"
"Bassaricyon.gabbii","ssp585",1,1,1,"2081-2100"
"Bassaricyon.medius","ssp585",1,1,1,"1970-2000"
"Bassaricyon.medius","ssp585",1,1,1,"2021-2040"
"Bassaricyon.medius","ssp585",1,1,1,"2041-2060"
"Bassaricyon.medius","ssp585",1,1,1,"2061-2080"
"Bassaricyon.medius","ssp585",1,1,1,"2081-2100"
"Bassaricyon.neblina","ssp585",1,1,1,"1970-2000"
"Bassaricyon.neblina","ssp585",1,1,1,"2021-2040"
"Bassaricyon.neblina","ssp585",1,1,1,"2041-2060"
"Bassaricyon.neblina","ssp585",1,1,1,"2061-2080"
"Bassaricyon.neblina","ssp585",1,1,1,"2081-2100"
"Bradypus.variegatus","ssp585",1,1,1,"1970-2000"
"Bradypus.variegatus","ssp585",1,1,1,"2021-2040"
"Bradypus.variegatus","ssp585",1,1,1,"2041-2060"
"Bradypus.variegatus","ssp585",1,1,1,"2061-2080"
"Bradypus.variegatus","ssp585",1,1,1,"2081-2100"
"Cabassous.centralis","ssp585",1,1,1,"1970-2000"
"Cabassous.centralis","ssp585",1,1,1,"2021-2040"
"Cabassous.centralis","ssp585",1,1,1,"2041-2060"
"Cabassous.centralis","ssp585",1,1,1,"2061-2080"
"Cabassous.centralis","ssp585",1,1,1,"2081-2100"
"Cabassous.unicinctus","ssp585",1,1,1,"1970-2000"
"Cabassous.unicinctus","ssp585",1,1,1,"2021-2040"
"Cabassous.unicinctus","ssp585",1,1,1,"2041-2060"
"Cabassous.unicinctus","ssp585",1,1,1,"2061-2080"
"Cabassous.unicinctus","ssp585",1,1,1,"2081-2100"
"Cacajao.melanocephalus","ssp585",1,1,1,"1970-2000"
"Cacajao.melanocephalus","ssp585",1,1,1,"2021-2040"
"Cacajao.melanocephalus","ssp585",1,1,1,"2041-2060"
"Cacajao.melanocephalus","ssp585",1,1,1,"2061-2080"
"Cacajao.melanocephalus","ssp585",1,1,1,"2081-2100"
"Caenolestes.convelatus","ssp585",1,1,1,"1970-2000"
"Caenolestes.convelatus","ssp585",1,1,1,"2021-2040"
"Caenolestes.convelatus","ssp585",1,1,1,"2041-2060"
"Caenolestes.convelatus","ssp585",1,1,1,"2061-2080"
"Caenolestes.convelatus","ssp585",1,1,1,"2081-2100"
"Caenolestes.fuliginosus","ssp585",1,1,1,"1970-2000"
"Caenolestes.fuliginosus","ssp585",1,1,1,"2021-2040"
"Caenolestes.fuliginosus","ssp585",1,1,1,"2041-2060"
"Caenolestes.fuliginosus","ssp585",1,1,1,"2061-2080"
"Caenolestes.fuliginosus","ssp585",1,1,1,"2081-2100"
"Callicebus.caquetensis","ssp585",1,1,1,"1970-2000"
"Callicebus.caquetensis","ssp585",1,1,1,"2021-2040"
"Callicebus.caquetensis","ssp585",1,1,1,"2041-2060"
"Callicebus.caquetensis","ssp585",1,1,1,"2061-2080"
"Callicebus.caquetensis","ssp585",1,1,1,"2081-2100"
"Callimico.goeldii","ssp585",1,1,1,"1970-2000"
"Callimico.goeldii","ssp585",1,1,1,"2021-2040"
"Callimico.goeldii","ssp585",1,1,1,"2041-2060"
"Callimico.goeldii","ssp585",1,1,1,"2061-2080"
"Callimico.goeldii","ssp585",1,1,1,"2081-2100"
"Caluromys.derbianus","ssp585",1,1,1,"1970-2000"
"Caluromys.derbianus","ssp585",1,1,1,"2021-2040"
"Caluromys.derbianus","ssp585",1,1,1,"2041-2060"
"Caluromys.derbianus","ssp585",1,1,1,"2061-2080"
"Caluromys.derbianus","ssp585",1,1,1,"2081-2100"
"Caluromys.lanatus","ssp585",1,1,1,"1970-2000"
"Caluromys.lanatus","ssp585",1,1,1,"2021-2040"
"Caluromys.lanatus","ssp585",1,1,1,"2041-2060"
"Caluromys.lanatus","ssp585",1,1,1,"2061-2080"
"Caluromys.lanatus","ssp585",1,1,1,"2081-2100"
"Capra.hircus","ssp585",1,1,1,"1970-2000"
"Capra.hircus","ssp585",1,1,1,"2021-2040"
"Capra.hircus","ssp585",1,1,1,"2041-2060"
"Capra.hircus","ssp585",1,1,1,"2061-2080"
"Capra.hircus","ssp585",1,1,1,"2081-2100"
"Carollia.castanea","ssp585",1,1,1,"1970-2000"
"Carollia.castanea","ssp585",1,1,1,"2021-2040"
"Carollia.castanea","ssp585",1,1,1,"2041-2060"
"Carollia.castanea","ssp585",1,1,1,"2061-2080"
"Carollia.castanea","ssp585",1,1,1,"2081-2100"
"Carollia.perspicillata","ssp585",1,1,1,"1970-2000"
"Carollia.perspicillata","ssp585",1,1,1,"2021-2040"
"Carollia.perspicillata","ssp585",1,1,1,"2041-2060"
"Carollia.perspicillata","ssp585",1,1,1,"2061-2080"
"Carollia.perspicillata","ssp585",1,1,1,"2081-2100"
"Cavia.aperea","ssp585",1,1,1,"1970-2000"
"Cavia.aperea","ssp585",1,1,1,"2021-2040"
"Cavia.aperea","ssp585",1,1,1,"2041-2060"
"Cavia.aperea","ssp585",1,1,1,"2061-2080"
"Cavia.aperea","ssp585",1,1,1,"2081-2100"
"Cebuella.pygmaea","ssp585",1,1,1,"1970-2000"
"Cebuella.pygmaea","ssp585",1,1,1,"2021-2040"
"Cebuella.pygmaea","ssp585",1,1,1,"2041-2060"
"Cebuella.pygmaea","ssp585",1,1,1,"2061-2080"
"Cebuella.pygmaea","ssp585",1,1,1,"2081-2100"
"Cebus.albifrons","ssp585",1,1,1,"1970-2000"
"Cebus.albifrons","ssp585",1,1,1,"2021-2040"
"Cebus.albifrons","ssp585",1,1,1,"2041-2060"
"Cebus.albifrons","ssp585",1,1,1,"2061-2080"
"Cebus.albifrons","ssp585",1,1,1,"2081-2100"
"Cebus.apella","ssp585",1,1,1,"1970-2000"
"Cebus.apella","ssp585",1,1,1,"2021-2040"
"Cebus.apella","ssp585",1,1,1,"2041-2060"
"Cebus.apella","ssp585",1,1,1,"2061-2080"
"Cebus.apella","ssp585",1,1,1,"2081-2100"
"Cebus.capucinus","ssp585",1,1,1,"1970-2000"
"Cebus.capucinus","ssp585",1,1,1,"2021-2040"
"Cebus.capucinus","ssp585",1,1,1,"2041-2060"
"Cebus.capucinus","ssp585",1,1,1,"2061-2080"
"Cebus.capucinus","ssp585",1,1,1,"2081-2100"
"Cebus.olivaceus","ssp585",1,0,0,NA
"Cebus.versicolor","ssp585",1,1,1,"1970-2000"
"Cebus.versicolor","ssp585",1,1,1,"2021-2040"
"Centurio.senex","ssp585",1,1,1,"1970-2000"
"Centurio.senex","ssp585",1,1,1,"2021-2040"
"Centurio.senex","ssp585",1,1,1,"2041-2060"
"Centurio.senex","ssp585",1,1,1,"2061-2080"
"Centurio.senex","ssp585",1,1,1,"2081-2100"
"Cerdocyon.thous","ssp585",1,1,1,"1970-2000"
"Cerdocyon.thous","ssp585",1,1,1,"2021-2040"
"Cerdocyon.thous","ssp585",1,1,1,"2041-2060"
"Cerdocyon.thous","ssp585",1,1,1,"2061-2080"
"Cerdocyon.thous","ssp585",1,1,1,"2081-2100"
"Cheracebus.lucifer","ssp585",1,1,1,"1970-2000"
"Cheracebus.lucifer","ssp585",1,1,1,"2021-2040"
